time,x,y,z,vx,vy,vz,roll,pitch,yaw,M_pitch,Fx,Fy,Fz,portance,trainee,traction,Cl,Cd,Cm,speed,AoA_deg
95.5,27219.8,0,11003.7,285.126,0,0.181623,0,0.0268177,0,14.3897,0,0,0,0,0,0,0.257328,0.021142,4.07621e-007,285.126,1.5359
95.6,27248.4,0,11003.7,285.127,0,0.182504,0,0.0268208,0,14.4556,0,0,0,0,0,0,0.257328,0.021142,4.09484e-007,285.127,1.53608
95.7,27276.9,0,11003.7,285.127,0,0.183389,0,0.0268239,0,14.5214,0,0,0,0,0,0,0.257328,0.021142,4.11347e-007,285.127,1.53625
95.8,27305.4,0,11003.7,285.128,0,0.184278,0,0.026827,0,14.5214,0,0,0,0,0,0,0.257328,0.021142,4.11347e-007,285.128,1.53643
95.9,27333.9,0,11003.7,285.128,0,0.185172,0,0.0268301,0,14.5873,0,0,0,0,0,0,0.257328,0.021142,4.13209e-007,285.129,1.5366
96,27362.4,0,11003.8,285.129,0,0.18607,0,0.0268332,0,14.6531,0,0,0,0,0,0,0.257328,0.021142,4.15072e-007,285.129,1.53678
96.1,27390.9,0,11003.8,285.13,0,0.186973,0,0.0268364,0,14.7189,0,0,0,0,0,0,0.257328,0.021142,4.16934e-007,285.13,1.53696
96.2,27419.4,0,11003.8,285.13,0,0.187879,0,0.0268396,0,14.8505,0,0,0,0,0,0,0.257328,0.021142,4.2066e-007,285.13,1.53714
96.3,27448,0,11003.8,285.131,0,0.188791,0,0.0268428,0,14.8506,0,0,0,0,0,0,0.257328,0.021142,4.2066e-007,285.131,1.53732
96.4,27476.5,0,11003.8,285.132,0,0.189706,0,0.026846,0,14.9164,0,0,0,0,0,0,0.257328,0.021142,4.22522e-007,285.132,1.5375
96.5,27505,0,11003.9,285.132,0,0.190626,0,0.0268492,0,14.9822,0,0,0,0,0,0,0.257328,0.021142,4.24385e-007,285.132,1.53768
96.6,27533.5,0,11003.9,285.133,0,0.19155,0,0.0268524,0,15.1138,0,0,0,0,0,0,0.257328,0.021142,4.2811e-007,285.133,1.53786
96.7,27562,0,11003.9,285.134,0,0.192479,0,0.0268557,0,15.1139,0,0,0,0,0,0,0.257328,0.021142,4.2811e-007,285.134,1.53804
96.8,27590.5,0,11003.9,285.134,0,0.193413,0,0.026859,0,15.2454,0,0,0,0,0,0,0.257328,0.021142,4.31836e-007,285.134,1.53823
96.9,27619,0,11003.9,285.135,0,0.194351,0,0.0268623,0,15.3113,0,0,0,0,0,0,0.257328,0.021142,4.33698e-007,285.135,1.53841
97,27647.6,0,11004,285.136,0,0.195294,0,0.0268656,0,15.4429,0,0,0,0,0,0,0.257328,0.021142,4.37424e-007,285.136,1.5386
97.1,27676.1,0,11004,285.136,0,0.196241,0,0.0268689,0,15.5745,0,0,0,0,0,0,0.257328,0.021142,4.41149e-007,285.136,1.53878
97.2,27704.6,0,11004,285.137,0,0.197193,0,0.0268722,0,15.6403,0,0,0,0,0,0,0.257328,0.021142,4.43012e-007,285.137,1.53897
97.3,27733.1,0,11004,285.138,0,0.198149,0,0.0268756,0,15.7719,0,0,0,0,0,0,0.257328,0.021142,4.46737e-007,285.138,1.53916
97.4,27761.6,0,11004,285.138,0,0.19911,0,0.0268789,0,15.8377,0,0,0,0,0,0,0.257328,0.021142,4.48599e-007,285.138,1.53935
97.5,27790.1,0,11004,285.139,0,0.200075,0,0.0268823,0,15.9693,0,0,0,0,0,0,0.257328,0.021142,4.52325e-007,285.139,1.53954
97.6,27818.6,0,11004.1,285.14,0,0.201045,0,0.0268857,0,16.0351,0,0,0,0,0,0,0.257328,0.021142,4.54187e-007,285.14,1.53973
97.7,27847.1,0,11004.1,285.14,0,0.20202,0,0.0268891,0,16.0352,0,0,0,0,0,0,0.257328,0.021142,4.54187e-007,285.14,1.53992
97.8,27875.7,0,11004.1,285.141,0,0.203,0,0.0268926,0,16.1011,0,0,0,0,0,0,0.257328,0.021142,4.5605e-007,285.141,1.54012
97.9,27904.2,0,11004.1,285.142,0,0.203985,0,0.026896,0,16.1669,0,0,0,0,0,0,0.257328,0.021142,4.57913e-007,285.142,1.54031
98,27932.7,0,11004.2,285.143,0,0.204974,0,0.0268995,0,16.167,0,0,0,0,0,0,0.257328,0.021142,4.57913e-007,285.143,1.54051
98.1,27961.2,0,11004.2,285.143,0,0.205968,0,0.026903,0,16.3644,0,0,0,0,0,0,0.257328,0.021142,4.63501e-007,285.143,1.5407
98.2,27989.7,0,11004.2,285.144,0,0.206967,0,0.0269065,0,16.3644,0,0,0,0,0,0,0.257328,0.021142,4.63501e-007,285.144,1.5409
98.3,28018.2,0,11004.2,285.145,0,0.207971,0,0.02691,0,16.4303,0,0,0,0,0,0,0.257328,0.021142,4.65363e-007,285.145,1.5411
98.4,28046.7,0,11004.2,285.145,0,0.20898,0,0.0269135,0,16.4961,0,0,0,0,0,0,0.257328,0.021142,4.67226e-007,285.145,1.5413
98.5,28075.3,0,11004.3,285.146,0,0.209993,0,0.0269171,0,16.562,0,0,0,0,0,0,0.257328,0.021142,4.69089e-007,285.146,1.5415
98.6,28103.8,0,11004.3,285.147,0,0.211011,0,0.0269206,0,16.6278,0,0,0,0,0,0,0.257328,0.021142,4.70951e-007,285.147,1.5417
98.7,28132.3,0,11004.3,285.148,0,0.212035,0,0.0269242,0,16.7594,0,0,0,0,0,0,0.257328,0.021142,4.74676e-007,285.148,1.5419
98.8,28160.8,0,11004.3,285.148,0,0.213063,0,0.0269278,0,16.8253,0,0,0,0,0,0,0.257328,0.021142,4.76539e-007,285.148,1.5421
98.9,28189.3,0,11004.3,285.149,0,0.214096,0,0.0269314,0,16.8911,0,0,0,0,0,0,0.257328,0.021142,4.78402e-007,285.149,1.54231
99,28217.8,0,11004.4,285.15,0,0.215135,0,0.0269351,0,17.0228,0,0,0,0,0,0,0.257328,0.021142,4.82127e-007,285.15,1.54251
99.1,28246.4,0,11004.4,285.15,0,0.216178,0,0.0269387,0,17.1544,0,0,0,0,0,0,0.257328,0.021142,4.85852e-007,285.151,1.54272
99.2,28274.9,0,11004.4,285.151,0,0.217226,0,0.0269424,0,17.2202,0,0,0,0,0,0,0.257328,0.021142,4.87715e-007,285.151,1.54292
99.3,28303.4,0,11004.4,285.152,0,0.21828,0,0.0269461,0,17.3519,0,0,0,0,0,0,0.257328,0.021142,4.9144e-007,285.152,1.54313
99.4,28331.9,0,11004.4,285.153,0,0.219338,0,0.0269498,0,17.4177,0,0,0,0,0,0,0.257328,0.021142,4.93303e-007,285.153,1.54334
99.5,28360.4,0,11004.5,285.153,0,0.220402,0,0.0269535,0,17.4836,0,0,0,0,0,0,0.257328,0.021142,4.95166e-007,285.154,1.54355
99.6,28388.9,0,11004.5,285.154,0,0.221471,0,0.0269573,0,17.6152,0,0,0,0,0,0,0.257328,0.021142,4.98891e-007,285.154,1.54376
99.7,28417.4,0,11004.5,285.155,0,0.222545,0,0.026961,0,17.6811,0,0,0,0,0,0,0.257328,0.021142,5.00754e-007,285.155,1.54397
99.8,28446,0,11004.5,285.156,0,0.223625,0,0.0269648,0,17.8127,0,0,0,0,0,0,0.257328,0.021142,5.04479e-007,285.156,1.54418
99.9,28474.5,0,11004.6,285.157,0,0.224709,0,0.0269686,0,17.8786,0,0,0,0,0,0,0.257328,0.021142,5.06341e-007,285.157,1.5444
100,28503,0,11004.6,285.157,0,0.225799,0,0.0269724,0,18.0102,0,0,0,0,0,0,0.257328,0.021142,5.10067e-007,285.157,1.54461
